10-digit PSGC,Name,Correspondence Code,Geographic Level,Old names,City Class,"Income
Classification (DOF DO No. 074.2024)","Urban / Rural
(based on 2020 CPH)", 2024 Population ,,Status
1430300140,Harrison-Claudio Carantes,141102140,Bgy,,,,U,58,,
1430300141,Honeymoon,141102141,Bgy,Honeymoon-Holy Ghost,,,R,"3,618",,
1430300142,Kabayanihan,141102142,Bgy,,,,U,35,,
1430300143,Kayang-Hilltop,141102143,Bgy,,,,U,618,,
1430300144,Gabriela Silang,141102144,Bgy,,,,R,"2,783",,
1430300145,Liwanag-Loakan,141102145,Bgy,,,,R,"4,874",,
1430300147,Malcolm Square-Perfecto,141102147,Bgy,Jose Abad Santos,,,U,34,,
1430300148,Manuel A. Roxas,141102148,Bgy,,,,U,943,,
1430300149,Padre Burgos,141102149,Bgy,,,,U,"3,312",,
1430300150,"Quezon Hill, Upper",141102150,Bgy,,,,R,"2,077",,
1430300151,"Rock Quarry, Middle",141102151,Bgy,,,,R,"1,706",,
1430300152,Phil-Am,141102152,Bgy,,,,R,512,,
1430300153,Quezon Hill Proper,141102153,Bgy,,,,U,"1,140",,
1430300154,Middle Quezon Hill Subdivision,141102154,Bgy,Quezon Hill Middle,,,R,"3,073",,
1430300155,Rizal Monument Area,141102155,Bgy,,,,U,149,,
1430300156,SLU-SVP Housing Village,141102156,Bgy,,,,R,"2,298",,
1430300157,South Drive,141102157,Bgy,,,,U,394,,
1430300159,"Magsaysay, Upper",141102159,Bgy,,,,U,101,,
1430300160,"Market Subdivision, Upper",141102160,Bgy,,,,R,"1,200",,
1430300161,Padre Zamora,141102161,Bgy,,,,R,"2,524",,
100000000,Region I (Ilocos Region),10000000,Reg,,,,,"5,342,453",,
102800000,Ilocos Norte,12800000,Prov,,,1st,,"618,850",,
102801000,Adams,12801000,Mun,,,4th,,"2,279",,
102801001,Adams,12801001,Bgy,,,,R,"2,279",,Pob.
102802000,Bacarra,12802000,Mun,,,2nd,,"32,734",,
102802001,Bani,12802001,Bgy,,,,R,"1,110",,
102802002,Buyon,12802002,Bgy,,,,R,"1,773",,
102802003,Cabaruan,12802003,Bgy,,,,R,"1,437",,
102802004,Cabulalaan,12802004,Bgy,,,,R,740,,
102802005,Cabusligan,12802005,Bgy,,,,R,"1,160",,
102802006,Cadaratan,12802006,Bgy,,,,R,"1,128",,
102802007,Calioet-Libong,12802007,Bgy,,,,R,779,,
102802008,Casilian,12802008,Bgy,,,,R,"1,089",,
102802009,Corocor,12802009,Bgy,,,,R,849,,
102802011,Duripes,12802011,Bgy,,,,R,"1,142",,
102802012,Ganagan,12802012,Bgy,,,,R,713,,
102802013,Libtong,12802013,Bgy,,,,R,"1,687",,
102802014,Macupit,12802014,Bgy,,,,R,602,,
102802015,Nambaran,12802015,Bgy,,,,R,"1,051",,
102802016,Natba,12802016,Bgy,,,,R,570,,
102802017,Paninaan,12802017,Bgy,,,,R,456,,
102802018,Pasiocan,12802018,Bgy,,,,R,"1,245",,
102802019,Pasngal,12802019,Bgy,,,,R,780,,
102802020,Pipias,12802020,Bgy,,,,R,933,,
102802021,Pulangi,12802021,Bgy,,,,R,994,,
102802022,Pungto,12802022,Bgy,,,,R,543,,
102802024,San Agustin I ,12802024,Bgy,,,,R,455,,Pob.
102802025,San Agustin II ,12802025,Bgy,,,,R,246,,Pob.
102802027,San Andres I ,12802027,Bgy,,,,R,755,,Pob.
102802028,San Andres II ,12802028,Bgy,,,,R,669,,Pob.
102802030,San Gabriel I ,12802030,Bgy,,,,R,288,,Pob.
102802031,San Gabriel II ,12802031,Bgy,,,,R,347,,Pob.
102802033,San Pedro I ,12802033,Bgy,,,,R,365,,Pob.
102802034,San Pedro II ,12802034,Bgy,,,,R,621,,Pob.
102802036,San Roque I ,12802036,Bgy,,,,R,485,,Pob.
102802037,San Roque II ,12802037,Bgy,,,,R,394,,Pob.
102802039,San Simon I ,12802039,Bgy,,,,R,563,,Pob.
102802040,San Simon II ,12802040,Bgy,,,,R,295,,Pob.
102802041,San Vicente ,12802041,Bgy,,,,R,513,,Pob.
102802042,Sangil,12802042,Bgy,,,,R,"1,076",,
102802044,Santa Filomena I ,12802044,Bgy,,,,R,269,,Pob.
102802045,Santa Filomena II ,12802045,Bgy,,,,R,332,,Pob.
102802046,Santa Rita ,12802046,Bgy,,,,R,999,,Pob.
102802047,Santo Cristo I ,12802047,Bgy,,,,R,456,,Pob.
102802048,Santo Cristo II ,12802048,Bgy,,,,R,428,,Pob.
102802050,Tambidao,12802050,Bgy,,,,R,813,,
102802051,Teppang,12802051,Bgy,,,,R,690,,
102802052,Tubburan,12802052,Bgy,,,,R,894,,
102803000,Badoc,12803000,Mun,,,1st,,"32,832",,
102803001,Alay-Nangbabaan,12803001,Bgy,Alay 15-B,,,R,"1,082",,
102803002,Alogoog,12803002,Bgy,,,,R,963,,
102803003,Ar-arusip,12803003,Bgy,,,,R,834,,
102803004,Aring,12803004,Bgy,,,,R,"1,363",,
102803005,Balbaldez,12803005,Bgy,,,,R,315,,
102803006,Bato,12803006,Bgy,,,,R,999,,
102803007,Camanga,12803007,Bgy,,,,R,"1,209",,
102803008,Canaan ,12803008,Bgy,,,,R,544,,Pob.
102803009,Caraitan,12803009,Bgy,,,,R,"1,480",,
102803011,Gabut Norte,12803011,Bgy,,,,R,"1,634",,
102803012,Gabut Sur,12803012,Bgy,,,,R,926,,
102803013,Garreta ,12803013,Bgy,,,,U,"1,313",,Pob.
102803016,Labut,12803016,Bgy,,,,R,847,,
102803017,Lacuben,12803017,Bgy,,,,R,"1,778",,
102803018,Lubigan,12803018,Bgy,,,,R,"1,464",,
102803020,Mabusag Norte,12803020,Bgy,,,,R,"1,044",,
102803021,Mabusag Sur,12803021,Bgy,,,,R,"1,237",,
102803022,Madupayas,12803022,Bgy,,,,R,838,,
102803023,Morong,12803023,Bgy,,,,R,834,,
102803025,Nagrebcan,12803025,Bgy,,,,R,628,,
102803026,Napu,12803026,Bgy,,,,R,"1,472",,
102803027,La Virgen Milagrosa,12803027,Bgy,Paguetpet,,,R,"1,071",,
102803028,Pagsanahan Norte,12803028,Bgy,,,,R,"1,158",,
102803029,Pagsanahan Sur,12803029,Bgy,,,,R,"1,439",,
102803030,Paltit,12803030,Bgy,,,,R,"1,490",,
102803031,Parang,12803031,Bgy,,,,R,430,,
102803032,Pasuc,12803032,Bgy,,,,R,470,,
102803034,Santa Cruz Norte,12803034,Bgy,,,,R,"1,123",,
102803035,Santa Cruz Sur,12803035,Bgy,,,,R,753,,
102803036,Saud,12803036,Bgy,,,,R,"1,358",,
102803037,Turod,12803037,Bgy,,,,R,736,,
102804000,Bangui,12804000,Mun,,,2nd,,"15,227",,
102804001,Abaca,12804001,Bgy,,,,R,"1,806",,
102804002,Bacsil,12804002,Bgy,,,,R,719,,
102804003,Banban,12804003,Bgy,,,,R,745,,
102804004,Baruyen,12804004,Bgy,,,,R,"1,834",,
102804005,Dadaor,12804005,Bgy,,,,R,393,,
102804006,Lanao,12804006,Bgy,,,,R,"1,947",,
102804007,Malasin,12804007,Bgy,,,,R,"1,016",,
102804008,Manayon,12804008,Bgy,,,,R,"1,093",,
102804009,Masikil,12804009,Bgy,,,,R,623,,
102804010,Nagbalagan,12804010,Bgy,,,,R,733,,
102804011,Payac,12804011,Bgy,,,,R,783,,
102804012,San Lorenzo ,12804012,Bgy,,,,R,"2,387",,Pob.
102804014,Taguiporo,12804014,Bgy,,,,R,585,,
102804015,Utol,12804015,Bgy,,,,R,563,,
102805000,City of Batac,12805000,City,,CC,3rd,,"56,781",,
102805001,Aglipay ,12805001,Bgy,,,,R,"1,060",,Pob.
102805002,Baay,12805002,Bgy,,,,R,"3,226",,
102805003,Baligat,12805003,Bgy,,,,R,"2,014",,
102805004,Bungon,12805004,Bgy,,,,R,"1,615",,
102805005,Baoa East,12805005,Bgy,,,,R,740,,
102805006,Baoa West,12805006,Bgy,,,,R,"1,471",,
102805007,Barani ,12805007,Bgy,,,,R,663,,Pob.
102805009,Ben-agan ,12805009,Bgy,,,,R,660,,Pob.
102805010,Bil-loca,12805010,Bgy,,,,R,"2,771",,
102805011,Biningan,12805011,Bgy,,,,R,470,,
102805012,Callaguip ,12805012,Bgy,,,,U,845,,Pob.
102805013,Camandingan,12805013,Bgy,,,,R,"1,561",,
102805014,Camguidan,12805014,Bgy,,,,R,466,,
102805015,Cangrunaan ,12805015,Bgy,,,,R,740,,Pob.
102805016,Capacuan,12805016,Bgy,,,,R,732,,
102805017,Caunayan ,12805017,Bgy,,,,U,994,,Pob.
102805018,Valdez Pob.,12805018,Bgy,Caoayan,,,R,786,,
102805019,Colo,12805019,Bgy,,,,R,"1,423",,
102805020,Pimentel,12805020,Bgy,Cubol,,,R,"1,249",,
102805021,Dariwdiw,12805021,Bgy,,,,R,"2,029",,
102805022,Acosta Pob.,12805022,Bgy,Iloilo,,,R,"1,027",,
102805023,Ablan Pob.,12805023,Bgy, Labucao,,,R,716,,
102805024,Lacub ,12805024,Bgy,,,,U,519,,Pob.
102805025,Mabaleng,12805025,Bgy,,,,R,"1,260",,
102805026,Magnuang,12805026,Bgy,,,,R,"2,247",,
102805027,Maipalig,12805027,Bgy,,,,R,622,,
102805028,Nagbacalan,12805028,Bgy,,,,R,"1,142",,
102805029,Naguirangan,12805029,Bgy,,,,R,"1,719",,
102805030,Ricarte Pob.,12805030,Bgy,Nalasin,,,U,620,,
102805031,Palongpong,12805031,Bgy,,,,R,"1,928",,
102805032,Palpalicong ,12805032,Bgy,,,,R,695,,Pob.
102805033,Parangopong,12805033,Bgy,,,,R,"1,434",,
102805034,Payao,12805034,Bgy,,,,R,"1,436",,
102805035,Quiling Norte,12805035,Bgy,,,,R,"1,576",,
102805036,Quiling Sur,12805036,Bgy,,,,R,"3,552",,
102805037,Quiom,12805037,Bgy,,,,R,886,,
102805038,Rayuray,12805038,Bgy,,,,R,"1,085",,
102805039,San Julian ,12805039,Bgy,,,,R,518,,Pob.
102805040,San Mateo,12805040,Bgy,,,,R,"1,166",,
102805041,San Pedro,12805041,Bgy,,,,R,981,,
102805042,Suabit ,12805042,Bgy,,,,U,"1,279",,Pob.
102805043,Sumader,12805043,Bgy,,,,R,"1,384",,
102805044,Tabug,12805044,Bgy,,,,R,"3,474",,
102806000,Burgos,12806000,Mun,,,3rd,,"10,962",,
102806001,Ablan Sarat,12806001,Bgy,,,,R,"1,583",,
102806002,Agaga,12806002,Bgy,,,,R,541,,
102806005,Bayog,12806005,Bgy,,,,R,784,,
102806006,Bobon,12806006,Bgy,,,,R,"1,733",,
102806007,Buduan,12806007,Bgy,Malituek,,,R,874,,
102806008,Nagsurot,12806008,Bgy,,,,R,941,,
102806009,Paayas,12806009,Bgy,,,,R,852,,
102806010,Pagali,12806010,Bgy,,,,R,783,,
102806011,Poblacion,12806011,Bgy,,,,R,"1,585",,
102806013,Saoit,12806013,Bgy,,,,R,673,,
102806014,Tanap,12806014,Bgy,,,,R,613,,
102807000,Carasi,12807000,Mun,,,5th,,"1,775",,
102807001,Angset,12807001,Bgy,,,,R,203,,
102807003,Barbaqueso ,12807003,Bgy,,,,R,907,,Pob.
102807004,Virbira,12807004,Bgy,,,,R,665,,
102808000,Currimao,12808000,Mun,,,3rd,,"12,256",,
102808001,Anggapang Norte,12808001,Bgy,,,,R,350,,
102808002,Anggapang Sur,12808002,Bgy,,,,R,189,,
102808003,Bimmanga,12808003,Bgy,,,,R,367,,
102808004,Cabuusan,12808004,Bgy,,,,R,405,,
102808005,Comcomloong,12808005,Bgy,,,,R,138,,
102808006,Gaang,12808006,Bgy,,,,R,"1,265",,
102808007,Lang-ayan-Baramban,12808007,Bgy,,,,R,551,,
102808008,Lioes,12808008,Bgy,,,,R,449,,
102808009,Maglaoi Centro,12808009,Bgy,,,,R,302,,
102808010,Maglaoi Norte,12808010,Bgy,,,,R,534,,
102808011,Maglaoi Sur,12808011,Bgy,,,,R,447,,
102808013,Paguludan-Salindeg,12808013,Bgy,,,,R,295,,
102808014,Pangil,12808014,Bgy,,,,R,548,,
102808015,Pias Norte,12808015,Bgy,,,,R,929,,
102808016,Pias Sur,12808016,Bgy,,,,R,785,,
102808017,Poblacion I,12808017,Bgy,,,,R,588,,
102808018,Poblacion II,12808018,Bgy,,,,R,498,,
102808019,Salugan,12808019,Bgy,,,,R,590,,
102808020,San Simeon,12808020,Bgy,,,,R,265,,
102808021,Santa Cruz,12808021,Bgy,,,,R,426,,
102808022,Tapao-Tigue,12808022,Bgy,,,,R,"1,001",,
102808023,Torre,12808023,Bgy,,,,R,422,,
102808024,Victoria,12808024,Bgy,,,,R,912,,
102809000,Dingras,12809000,Mun,,,1st,,"40,176",,
102809001,Albano ,12809001,Bgy,,,,R,857,,Pob.
102809002,Bacsil,12809002,Bgy,,,,R,950,,
102809003,Bagut,12809003,Bgy,,,,R,"1,070",,
102809004,Parado,12809004,Bgy,Bangay,,,R,"1,540",,
102809005,Baresbes,12809005,Bgy,,,,R,"1,962",,
102809006,Barong,12809006,Bgy,,,,R,"2,503",,
102809007,Bungcag,12809007,Bgy,,,,R,598,,
102809009,Cali,12809009,Bgy,,,,R,"1,326",,
102809010,Capasan,12809010,Bgy,,,,R,903,,
102809011,Dancel ,12809011,Bgy,,,,R,624,,Pob.
102809012,Foz,12809012,Bgy,,,,R,938,,
102809013,Guerrero ,12809013,Bgy,,,,R,"1,531",,Pob.
102809014,Lanas,12809014,Bgy,,,,R,"1,018",,
102809015,Lumbad,12809015,Bgy,,,,R,"1,016",,
102809016,Madamba ,12809016,Bgy,,,,R,"2,210",,Pob.
102809017,Mandaloque,12809017,Bgy,,,,R,636,,
102809018,Medina,12809018,Bgy,,,,R,"1,229",,
102809019,Ver,12809019,Bgy,Naglayaan,,,R,"1,191",,
102809020,San Marcelino,12809020,Bgy,Padong,,,R,"3,933",,
102809021,Puruganan ,12809021,Bgy,,,,R,850,,Pob.
102809022,Peralta ,12809022,Bgy,,,,R,"1,318",,Pob.
102809023,Root,12809023,Bgy,Baldias,,,R,899,,
102809024,Sagpatan,12809024,Bgy,,,,R,938,,
102809025,Saludares,12809025,Bgy,,,,R,"1,492",,
102809026,San Esteban,12809026,Bgy,,,,R,851,,
102809027,Espiritu,12809027,Bgy,,,,R,"1,020",,
102809028,Sulquiano,12809028,Bgy,Sidiran,,,R,"1,403",,
102809029,San Francisco,12809029,Bgy,Surrate,,,R,"1,830",,
102809030,Suyo,12809030,Bgy,,,,U,"1,445",,
102809031,San Marcos,12809031,Bgy,,,,R,802,,
102809032,Elizabeth,12809032,Bgy,,,,R,"1,293",,
102810000,Dumalneg,12810000,Mun,,,4th,,"3,452",,
102810001,Cabaritan,12810001,Bgy,Dumalneg,,,R,421,,
102810002,San Isidro,12810002,Bgy,,,,R,"1,122",,
102810003,Kalaw,12810003,Bgy,Dumalneg,,,R,791,,
102810004,Quibel,12810004,Bgy,Dumalneg,,,R,"1,118",,
102811000,Banna,12811000,Mun,Espiritu,,1st,,"19,363",,
102811001,Balioeg,12811001,Bgy,,,,R,856,,
102811002,Bangsar,12811002,Bgy,,,,R,"1,017",,
102811003,Barbarangay,12811003,Bgy,,,,R,803,,
102811004,Bomitog,12811004,Bgy,,,,R,"1,325",,
102811005,Bugasi,12811005,Bgy,,,,R,942,,
102811006,Caestebanan,12811006,Bgy,,,,R,853,,
102811008,Caribquib,12811008,Bgy,,,,R,994,,
102811009,Catagtaguen,12811009,Bgy,,,,R,"1,245",,
102811011,Crispina,12811011,Bgy,,,,R,986,,
102811012,Hilario ,12811012,Bgy,,,,R,960,,Pob.
102811013,Imelda,12811013,Bgy,,,,R,643,,
102811014,Lorenzo ,12811014,Bgy,,,,R,726,,Pob.
102811015,Macayepyep,12811015,Bgy,,,,R,995,,
102811016,Marcos ,12811016,Bgy,,,,R,"1,068",,Pob.
102811017,Nagpatayan,12811017,Bgy,,,,R,842,,
102811018,Valdez,12811018,Bgy,,,,R,"1,082",,
102811019,Sinamar,12811019,Bgy,,,,R,"1,238",,
102811020,Tabtabagan,12811020,Bgy,,,,R,"1,190",,
102811021,Valenciano ,12811021,Bgy,,,,R,655,,Pob.
102811022,Binacag,12811022,Bgy,,,,R,943,,
102812000,City of Laoag ,12812000,City,,CC,3rd,,"112,117",,Capital
102812001,"Bgy. No. 42, Apaya",12812001,Bgy,,,,R,"1,022",,
102812002,"Bgy. No. 36, Araniw",12812002,Bgy,,,,R,904,,
102812003,"Bgy. No. 56-A, Bacsil North",12812003,Bgy,,,,R,930,,
102812004,"Bgy. No. 56-B, Bacsil South",12812004,Bgy,,,,R,"1,382",,
102812005,"Bgy. No. 41, Balacad",12812005,Bgy,,,,U,"1,686",,
102812006,"Bgy. No. 40, Balatong",12812006,Bgy,,,,U,"2,602",,
102812007,"Bgy. No. 55-A, Barit-Pandan",12812007,Bgy,,,,U,"2,477",,
102812008,"Bgy. No. 47, Bengcag",12812008,Bgy,,,,U,"2,027",,
102812009,"Bgy. No. 50, Buttong",12812009,Bgy,,,,U,"3,079",,
102812010,"Bgy. No. 60-A, Caaoacan",12812010,Bgy,,,,R,"1,376",,
102812011,"Bry. No. 48-A, Cabungaan North",12812011,Bgy,,,,R,"2,359",,
102812012,"Bgy. No. 48-B, Cabungaan South",12812012,Bgy,,,,R,"1,324",,
102812013,"Bgy. No. 37, Calayab",12812013,Bgy,,,,U,"2,038",,
102812014,"Bgy. No. 54-B, Camangaan",12812014,Bgy,,,,R,998,,
102812015,"Bgy. No. 58, Casili",12812015,Bgy,,,,R,983,,
102812016,"Bgy. No. 61, Cataban",12812016,Bgy,,,,R,706,,
102812017,"Bgy. No. 43, Cavit",12812017,Bgy,,,,R,"1,174",,
102812019,"Bgy. No. 49-A, Darayday",12812019,Bgy,,,,R,868,,
102812020,"Bgy. No. 59-B, Dibua North",12812020,Bgy,,,,R,798,,
102812021,"Bgy. No. 59-A, Dibua South",12812021,Bgy,,,,R,"1,017",,
102812022,"Bgy. No. 34-B, Gabu Norte East",12812022,Bgy,,,,R,868,,
102812023,"Bgy. No. 34-A, Gabu Norte West",12812023,Bgy,,,,R,849,,
102812024,"Bgy. No. 35, Gabu Sur",12812024,Bgy,,,,R,"1,928",,
102812026,Bgy. No. 32-C La Paz East,12812026,Bgy,,,,R,"1,528",,
102812027,"Bgy. No. 33-B, La Paz Proper",12812027,Bgy,,,,R,989,,
102812028,"Bgy. No. 32-B, La Paz West",12812028,Bgy,,,,R,"1,370",,
102812029,"Bgy. No. 54-A, Lagui-Sail",12812029,Bgy,,,,R,"2,311",,
102812030,"Bgy. No. 32-A, La Paz East",12812030,Bgy,,,,R,"1,545",,
102812031,"Bgy. No. 33-A, La Paz Proper",12812031,Bgy,,,,R,983,,
102812032,"Bgy. No. 52-B, Lataag",12812032,Bgy,,,,R,"1,000",,
102812033,"Bgy. No. 60-B, Madiladig",12812033,Bgy,,,,R,"1,591",,
102812034,"Bgy. No. 38-A, Mangato East",12812034,Bgy,,,,R,"1,140",,
102812035,"Bgy. No. 38-B, Mangato West",12812035,Bgy,,,,R,"1,255",,
102812036,"Bgy. No. 62-A, Navotas North",12812036,Bgy,,,,R,903,,
102812037,"Bgy. No. 62-B, Navotas South",12812037,Bgy,,,,R,"1,030",,
102812038,"Bgy. No. 46, Nalbo",12812038,Bgy,,,,U,"2,488",,
102812039,"Bgy. No. 51-A, Nangalisan East",12812039,Bgy,,,,U,"1,742",,
102812040,"Bgy. No. 51-B, Nangalisan West",12812040,Bgy,,,,R,736,,
102812041,"Bgy. No. 24, Nstra. Sra. De Consolacion ",12812041,Bgy,,,,R,"1,063",,Pob.
102812042,"Bgy. No. 7-A, Nstra. Sra. De Natividad ",12812042,Bgy,,,,R,840,,Pob.
102812043,"Bgy. No. 7-B, Nstra. Sra. De Natividad ",12812043,Bgy,,,,R,617,,Pob.
102812044,"Bgy. No. 27, Nstra. Sra. De Soledad ",12812044,Bgy,,,,R,"1,784",,Pob.
102812045,"Bgy. No. 13, Nstra. Sra. De Visitacion ",12812045,Bgy,,,,U,"1,060",,Pob.
102812046,"Bgy. No. 3, Nstra. Sra. Del Rosario ",12812046,Bgy,,,,R,"1,079",,Pob.
102812047,"Bgy. No. 57, Pila",12812047,Bgy,,,,R,"2,140",,
102812048,"Bgy. No. 49-B, Raraburan",12812048,Bgy,,,,R,"1,631",,
102812049,"Bgy. No. 53, Rioeng",12812049,Bgy,,,,U,"1,627",,
102812050,"Bgy. No. 55-B, Salet-Bulangon",12812050,Bgy,,,,R,"2,726",,
102812053,"Bgy. No. 6, San Agustin ",12812053,Bgy,,,,U,"1,196",,Pob.
102812054,"Bgy. No. 22, San Andres ",12812054,Bgy,,,,R,983,,Pob.
102812055,"Bgy. No. 28, San Bernardo ",12812055,Bgy,,,,R,"1,489",,Pob.
102812056,"Bgy. No. 17, San Francisco ",12812056,Bgy,,,,U,695,,Pob.
102812057,"Bgy. No. 4, San Guillermo ",12812057,Bgy,,,,R,"1,126",,Pob.
102812058,"Bgy. No. 15, San Guillermo ",12812058,Bgy,,,,U,"1,411",,Pob.
102812059,"Bgy. No. 12, San Isidro ",12812059,Bgy,,,,U,"1,803",,Pob.
102812060,"Bgy. No. 16, San Jacinto ",12812060,Bgy,,,,U,"1,058",,Pob.
102812061,"Bgy. No. 10, San Jose ",12812061,Bgy,,,,U,791,,Pob.
102812062,"Bgy. No. 1, San Lorenzo ",12812062,Bgy,,,,U,"5,310",,Pob.
102812063,"Bgy. No. 26, San Marcelino ",12812063,Bgy,,,,R,"1,050",,Pob.
102812064,"Bgy. No. 52-A, San Mateo",12812064,Bgy,,,,R,587,,
102812065,"Bgy. No. 23, San Matias ",12812065,Bgy,,,,U,"2,967",,Pob.
102812066,"Bgy. No. 20, San Miguel ",12812066,Bgy,,,,R,"1,174",,Pob.
102812067,"Bgy. No. 21, San Pedro ",12812067,Bgy,,,,R,"1,332",,Pob.
102812068,"Bgy. No. 5, San Pedro ",12812068,Bgy,,,,R,"1,350",,Pob.
102812069,"Bry. No. 18, San Quirino ",12812069,Bgy,,,,R,767,,Pob.
102812070,"Bgy. No. 8, San Vicente ",12812070,Bgy,,,,U,833,,Pob.
102812071,"Bgy. No. 9, Santa Angela ",12812071,Bgy,,,,U,589,,Pob.
102812072,"Bgy. No. 11, Santa Balbina ",12812072,Bgy,,,,U,833,,Pob.
102812073,"Bgy. No. 25, Santa Cayetana ",12812073,Bgy,,,,R,"1,091",,Pob.
102812074,"Bgy. No. 2, Santa Joaquina ",12812074,Bgy,,,,U,"3,017",,Pob.
102812075,"Bgy. No. 19, Santa Marcela ",12812075,Bgy,,,,U,"1,013",,Pob.
102812076,"Bgy. No. 30-B, Santa Maria",12812076,Bgy,,,,R,"1,700",,
102812077,"Bgy. No. 39, Santa Rosa",12812077,Bgy,,,,R,822,,
102812078,"Bgy. No. 14, Santo Tomas ",12812078,Bgy,,,,U,444,,Pob.
102812079,"Bgy. No. 29, Santo Tomas ",12812079,Bgy,,,,R,"1,511",,Pob.
102812080,"Bgy. No. 30-A, Suyo",12812080,Bgy,,,,R,692,,
102812081,"Bgy. No. 31, Talingaan",12812081,Bgy,,,,R,"1,618",,
102812082,"Bgy. No. 45, Tangid",12812082,Bgy,,,,R,"1,068",,
102812083,"Bgy. No. 55-C, Vira",12812083,Bgy,,,,R,"1,371",,
102812084,"Bgy. No. 44, Zamboanga",12812084,Bgy,,,,R,"1,853",,
102813000,Marcos,12813000,Mun,,,2nd,,"18,105",,
102813001,Pacifico,12813001,Bgy,Agunit,,,R,"1,882",,
102813003,Imelda,12813003,Bgy,Capariaan,,,R,969,,
102813004,Elizabeth,12813004,Bgy,Culao,,,R,"1,018",,
102813005,Daquioag,12813005,Bgy,,,,R,"1,841",,
102813006,Escoda,12813006,Bgy,,,,R,"2,149",,
102813007,Ferdinand,12813007,Bgy,,,,R,"1,025",,
102813008,Fortuna,12813008,Bgy,,,,R,"1,144",,
102813009,Lydia ,12813009,Bgy,,,,R,"2,293",,Pob.
102813010,Mabuti,12813010,Bgy,,,,R,"1,164",,
102813011,Valdez,12813011,Bgy,Biding,,,R,"1,112",,
102813012,Tabucbuc,12813012,Bgy,Ragas,,,R,"1,738",,
102813013,Santiago,12813013,Bgy,,,,R,"1,599",,
102813014,Cacafean,12813014,Bgy,,,,R,171,,
102814000,Nueva Era,12814000,Mun,,,1st,,"13,305",,
102814001,Acnam,12814001,Bgy,,,,R,786,,
102814002,Barangobong,12814002,Bgy,,,,R,579,,
102814003,Barikir,12814003,Bgy,,,,R,734,,
102814004,Bugayong,12814004,Bgy,,,,R,999,,
102814005,Cabittauran,12814005,Bgy,,,,R,"1,220",,
102814006,Caray,12814006,Bgy,,,,R,875,,
102814007,Garnaden,12814007,Bgy,,,,R,785,,
102814008,Naguillan,12814008,Bgy,Pagpag-ong,,,R,"1,164",,
102814009,Poblacion,12814009,Bgy,,,,R,"3,241",,
102814010,Santo Niño,12814010,Bgy,,,,R,"1,737",,
102814011,Uguis,12814011,Bgy,,,,R,"1,185",,
102815000,Pagudpud,12815000,Mun,,,1st,,"25,565",,
102815001,Aggasi,12815001,Bgy,,,,R,778,,
102815003,Baduang,12815003,Bgy,,,,R,"1,239",,
102815004,Balaoi,12815004,Bgy,,,,U,"2,217",,
102815005,Burayoc,12815005,Bgy,,,,R,"1,389",,
102815006,Caunayan,12815006,Bgy,,,,R,"1,640",,
102815007,Dampig,12815007,Bgy,,,,R,965,,
102815008,Ligaya,12815008,Bgy,,,,R,"1,079",,
102815010,Pancian,12815010,Bgy,,,,R,"2,414",,
102815011,Pasaleng,12815011,Bgy,,,,R,"1,773",,
102815012,Poblacion 1,12815012,Bgy,,,,R,"2,591",,
102815013,Poblacion 2,12815013,Bgy,,,,U,"3,071",,
102815014,Saguigui,12815014,Bgy,,,,R,876,,
102815015,Saud,12815015,Bgy,,,,R,"1,591",,
102815016,Subec,12815016,Bgy,,,,R,"1,855",,
102815017,Tarrag,12815017,Bgy,,,,R,997,,
102815018,Caparispisan,12815018,Bgy,,,,R,"1,090",,
102816000,Paoay,12816000,Mun,,,2nd,,"24,204",,
102816001,Bacsil,12816001,Bgy,,,,R,752,,
102816002,Cabagoan,12816002,Bgy,,,,R,436,,
102816003,Cabangaran,12816003,Bgy,,,,R,349,,
102816004,Callaguip,12816004,Bgy,,,,R,"2,005",,
102816005,Cayubog,12816005,Bgy,,,,R,476,,
102816006,Dolores,12816006,Bgy,,,,R,410,,
102816007,Laoa,12816007,Bgy,,,,R,500,,
102816008,Masintoc,12816008,Bgy,,,,R,644,,
102816009,Monte,12816009,Bgy,,,,R,705,,
102816010,Mumulaan,12816010,Bgy,,,,R,886,,
102816011,Nagbacalan,12816011,Bgy,,,,R,"3,131",,
102816012,Nalasin,12816012,Bgy,,,,R,"1,341",,
102816013,Nanguyudan,12816013,Bgy,,,,R,677,,
102816014,Oaig-Upay-Abulao,12816014,Bgy,,,,R,756,,
102816015,Pambaran,12816015,Bgy,,,,R,157,,
102816016,Pannaratan ,12816016,Bgy,,,,R,199,,Pob.
102816017,Paratong,12816017,Bgy,,,,R,"1,261",,
102816018,Pasil,12816018,Bgy,,,,R,948,,
102816019,Salbang ,12816019,Bgy,,,,R,674,,Pob.
102816020,San Agustin,12816020,Bgy,,,,R,954,,
102816021,San Blas ,12816021,Bgy,,,,R,217,,Pob.
102816022,San Juan,12816022,Bgy,,,,R,211,,
102816025,San Pedro,12816025,Bgy,,,,R,593,,
102816028,San Roque ,12816028,Bgy,,,,R,786,,Pob.
102816029,Sangladan Pob.,12816029,Bgy,Nalbuan,,,R,390,,
102816030,Santa Rita ,12816030,Bgy,,,,R,641,,Pob.
102816031,Sideg,12816031,Bgy,,,,R,337,,
102816032,Suba,12816032,Bgy,,,,U,"1,640",,
